System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
01:52:55:424,358081518563,93.287169,  800,   0.952, 562.553, 156.265,   0.003, 232.900,  64.694, 56,0,47,  200
01:52:55:528,358341269563,93.391310,  800,   2.993, 562.865, 156.351,   0.663, 232.969,  64.714, 55,0,47,  200
01:52:55:623,358579236019,93.486718, 2500,   4.009, 563.247, 156.458,   0.943, 233.059,  64.739, 55,0,47,  200
01:52:55:725,358833595850,93.588697,  800,   2.246, 563.477, 156.521,   0.207, 233.080,  64.744, 54,0,47,  200
01:52:55:828,359089608325,93.691339,  800,   1.165, 563.596, 156.554,   0.033, 233.083,  64.745, 53,0,47,  200
01:52:55:928,359338822675,93.791255,  800,   1.245, 563.721, 156.589,   0.049, 233.088,  64.747, 54,0,47,  200
01:52:56:024,359578108625,93.887191,  800,   1.143, 563.830, 156.619,   0.023, 233.090,  64.747, 54,0,47,  200
01:52:56:128,359837696250,93.991267,  800,   2.647, 564.106, 156.696,   0.399, 233.132,  64.759, 54,0,47,  200
01:52:56:228,360087169400,94.091287,  800,   1.305, 564.236, 156.732,   0.117, 233.144,  64.762, 55,0,47,  200
01:52:56:328,360336515588,94.191257,  800,   1.039, 564.340, 156.761,   0.027, 233.146,  64.763, 54,0,47,  200
01:52:56:423,360574305950,94.286593,  800,   0.916, 564.427, 156.785,   0.003, 233.147,  64.763, 54,0,47,  200
01:52:56:523,360824466938,94.386889,  800,   0.996, 564.527, 156.813,   0.018, 233.148,  64.763, 54,0,47,  200
01:52:56:623,361072721179,94.486421, 2500,   4.605, 564.986, 156.940,   1.577, 233.305,  64.807, 55,0,47,  200
01:52:56:723,361322792825,94.586681,  800,   5.547, 565.542, 157.095,   1.237, 233.430,  64.842, 54,0,47,  200
01:52:56:823,361571455613,94.686376,  800,   2.142, 565.755, 157.154,   0.274, 233.457,  64.849, 55,0,47,  200
01:52:56:928,361833052888,94.791258,  800,   1.870, 565.951, 157.209,   0.322, 233.491,  64.859, 54,0,47,  200
01:52:57:024,362072348838,94.887198,  800,   3.598, 566.297, 157.305,   1.274, 233.613,  64.892, 55,0,47,  200
01:52:57:125,362325955713,94.988875,  800,   2.612, 566.562, 157.378,   0.430, 233.657,  64.905, 54,0,47,  200
01:52:57:228,362581299250,95.091249,  800,   1.324, 566.698, 157.416,   0.117, 233.669,  64.908, 55,0,47,  200
01:52:57:324,362820738653,95.187247, 2500,   3.688, 567.052, 157.514,   1.119, 233.776,  64.938, 56,0,47,  200
01:52:57:428,363080200713,95.291272,  800,   2.129, 567.273, 157.576,   0.227, 233.800,  64.944, 55,0,47,  200
01:52:57:523,363317664563,95.386477,  800,   1.028, 567.371, 157.603,   0.027, 233.802,  64.945, 54,0,47,  200
01:52:57:625,363573559925,95.489073,  800,   1.272, 567.501, 157.639,   0.086, 233.811,  64.948, 54,0,47,  200
01:52:57:723,363817549289,95.586895, 2500,   1.258, 567.625, 157.673,   0.116, 233.822,  64.951, 54,0,47,  200
01:52:57:825,364070613607,95.688355, 2500,   5.328, 568.165, 157.824,   1.426, 233.967,  64.991, 56,0,47,  200
01:52:57:927,364325829300,95.790677,  800,   2.091, 568.379, 157.883,   0.543, 234.023,  65.006, 55,0,47,  200
01:52:58:023,364565878238,95.886919,  800,   1.273, 568.502, 157.917,   0.137, 234.036,  65.010, 55,0,47,  200
01:52:58:128,364826147413,95.991268,  800,   2.650, 568.778, 157.994,   0.461, 234.084,  65.023, 54,0,47,  200
01:52:58:225,365069828325,96.088966,  800,   1.433, 568.918, 158.033,   0.166, 234.100,  65.028, 54,0,47,  200
01:52:58:328,365324961975,96.191256,  800,   1.011, 569.021, 158.062,   0.017, 234.102,  65.028, 54,0,47,  200
01:52:58:428,365574375575,96.291252,  800,   0.932, 569.115, 158.087,   0.005, 234.102,  65.028, 55,0,47,  200
01:52:58:524,365813492695,96.387121, 2500,   2.740, 569.377, 158.160,   0.453, 234.146,  65.041, 54,0,47,  200
01:52:58:624,366063178038,96.487226,  800,   3.395, 569.717, 158.255,   0.412, 234.187,  65.052, 54,0,47,  200
01:52:58:726,366318907663,96.589754,  800,   1.183, 569.839, 158.288,   0.101, 234.198,  65.055, 54,0,47,  200
01:52:58:823,366560502113,96.686616,  800,   1.201, 569.955, 158.321,   0.063, 234.204,  65.057, 54,0,47,  200
01:52:58:923,366810561350,96.786871,  800,   3.337, 570.289, 158.414,   0.589, 234.263,  65.073, 54,0,47,  200
01:52:59:026,367067162793,96.889750, 2500,   2.868, 570.585, 158.496,   0.314, 234.295,  65.082, 54,0,47,  250
01:52:59:126,367315963475,96.989500,  800,   2.645, 570.848, 158.569,   0.441, 234.339,  65.094, 54,0,47,  200
01:52:59:226,367564529388,97.089157,  800,   4.985, 571.345, 158.707,   1.689, 234.507,  65.141, 54,0,47,  200
01:52:59:324,367811029568,97.187985, 2500,   8.523, 572.187, 158.941,   2.978, 234.802,  65.223, 55,0,47,  250
01:52:59:425,368061564037,97.288431, 2500,   7.627, 572.954, 159.154,   2.310, 235.034,  65.287, 55,0,47,  250
01:52:59:523,368306139511,97.386488, 2500,   7.095, 573.649, 159.347,   2.108, 235.240,  65.345, 55,0,47,  200
01:52:59:625,368561356781,97.488811, 2500,   3.474, 574.005, 159.446,   0.388, 235.280,  65.356, 55,0,47,  200
01:52:59:724,368807607132,97.587539, 2500,   6.112, 574.608, 159.613,   1.290, 235.407,  65.391, 55,0,47,  250
01:52:59:823,369055911738,97.687091,  800,   5.970, 575.203, 159.778,   1.726, 235.579,  65.439, 54,0,47,  250
01:52:59:923,369304269588,97.786664, 2500,   4.667, 575.667, 159.908,   1.470, 235.726,  65.479, 54,0,47,  200
01:53:00:023,369552770143,97.886295, 2500,   5.188, 576.184, 160.051,   1.740, 235.899,  65.527, 55,0,47,  200
01:53:00:128,369814561338,97.991253,  800,   5.187, 576.729, 160.202,   1.193, 236.024,  65.562, 55,0,47,  250
01:53:00:224,370054124175,98.087300,  800,   3.526, 577.067, 160.296,   0.461, 236.068,  65.575, 55,0,47,  200
01:53:00:328,370313425750,98.191261,  800,   3.324, 577.413, 160.392,   0.442, 236.114,  65.587, 54,0,47,  200
01:53:00:426,370557662399,98.289182, 2500,  10.616, 578.452, 160.681,   4.215, 236.527,  65.702, 56,0,47,  250
01:53:00:523,370800470283,98.386530, 2500,   9.212, 579.349, 160.930,   4.425, 236.958,  65.822, 56,0,47,  200
01:53:00:627,371060870538,98.490932,  800,   3.656, 579.731, 161.036,   1.303, 237.094,  65.859, 55,0,47,  200
01:53:00:723,371298663395,98.586269, 2500,   4.940, 580.202, 161.167,   1.282, 237.216,  65.893, 55,0,47,  200
01:53:00:827,371559631155,98.690898, 2500,   3.044, 580.520, 161.256,   0.603, 237.279,  65.911, 55,0,47,  200
01:53:00:928,371809847325,98.791216,  800,   4.444, 580.966, 161.379,   1.374, 237.417,  65.949, 54,0,47,  200
01:53:01:024,372049259288,98.887203,  800,   2.432, 581.199, 161.444,   0.292, 237.445,  65.957, 54,0,47,  200
01:53:01:127,372306699092,98.990417, 2500,   3.374, 581.548, 161.541,   0.626, 237.510,  65.975, 54,0,47,  200
01:53:01:228,372558308200,99.091293,  800,   3.381, 581.889, 161.636,   0.595, 237.570,  65.992, 54,0,47,  200
01:53:01:325,372801879725,99.188948,  800,   2.431, 582.126, 161.702,   0.273, 237.596,  65.999, 54,0,47,  200
01:53:01:426,373054155100,99.290092,  800,   2.264, 582.355, 161.765,   0.265, 237.623,  66.006, 54,0,47,  200
01:53:01:528,373306508338,99.391267,  800,   1.763, 582.533, 161.815,   0.368, 237.660,  66.017, 53,0,47,  200
01:53:01:627,373554371238,99.490641,  800,   1.289, 582.661, 161.850,   0.077, 237.668,  66.019, 53,0,47,  200
01:53:01:728,373805338775,99.591261,  800,   1.316, 582.794, 161.887,   0.134, 237.681,  66.023, 54,0,47,  200
01:53:01:826,374049409075,99.689115,  800,   2.373, 583.026, 161.952,   0.329, 237.714,  66.032, 54,0,47,  200
01:53:01:925,374297058175,99.788404,  800,   2.238, 583.248, 162.013,   0.240, 237.737,  66.038, 54,0,47,  200
01:53:02:023,374542079150,99.886639,  800,   1.902, 583.435, 162.065,   0.504, 237.787,  66.052, 54,0,47,  200
01:53:02:125,374797420450,99.989012,  800,   2.698, 583.711, 162.142,   0.463, 237.834,  66.065, 53,0,47,  200
01:53:02:228,375052569488,100.091308,  800,   4.385, 584.160, 162.267,   1.577, 237.996,  66.110, 54,0,47,  200
01:53:02:324,375292173821,100.187372, 2500,   3.174, 584.465, 162.351,   0.367, 238.031,  66.120, 53,0,47,  200
01:53:02:428,375551408975,100.291306,  800,   1.068, 584.576, 162.382,   0.051, 238.036,  66.121, 53,0,47,  200
01:53:02:528,375800713563,100.391259,  800,   1.039, 584.680, 162.411,   0.040, 238.040,  66.122, 53,0,47,  200
01:53:02:625,376044286213,100.488913,  800,   1.339, 584.810, 162.447,   0.106, 238.050,  66.125, 52,0,47,  200
01:53:02:723,376286924023,100.586193, 2500,   8.855, 585.672, 162.687,   3.131, 238.355,  66.210, 55,0,47,  300
01:53:02:824,376539345700,100.687396,  800,   7.736, 586.455, 162.904,   2.884, 238.647,  66.291, 54,0,47,  250
01:53:02:928,376798387900,100.791253,  800,   1.276, 586.587, 162.941,   0.082, 238.655,  66.293, 54,0,47,  250
01:53:03:026,377042674104,100.889193, 2500,   1.544, 586.738, 162.983,   0.189, 238.674,  66.298, 53,0,47,  250
01:53:03:128,377297273188,100.991269,  800,   2.813, 587.026, 163.063,   0.468, 238.722,  66.312, 54,0,47,  200
01:53:03:228,377546676438,101.091261,  800,   1.519, 587.177, 163.105,   0.159, 238.738,  66.316, 53,0,47,  200
01:53:03:324,377786019403,101.187220, 2500,   1.525, 587.324, 163.145,   0.128, 238.750,  66.319, 53,0,47,  200
01:53:03:428,378045536238,101.291267,  800,   2.262, 587.559, 163.211,   0.500, 238.802,  66.334, 53,0,47,  200
01:53:03:527,378292791938,101.390398,  800,   1.375, 587.695, 163.249,   0.118, 238.814,  66.337, 54,0,47,  200
01:53:03:628,378544364763,101.491260,  800,   1.357, 587.832, 163.287,   0.099, 238.824,  66.340, 53,0,47,  200
01:53:03:728,378793859788,101.591289,  800,   1.494, 587.982, 163.328,   0.160, 238.840,  66.344, 53,0,47,  200
01:53:03:824,379033679863,101.687440, 2500,   3.297, 588.299, 163.416,   1.092, 238.945,  66.374, 53,0,47,  200
01:53:03:923,379280280513,101.786308,  800,   1.047, 588.402, 163.445,   0.029, 238.948,  66.374, 54,0,47,  200
01:53:04:024,379531907825,101.887192,  800,   0.941, 588.497, 163.471,   0.006, 238.948,  66.374, 53,0,47,  200
01:53:04:126,379787179113,101.989537,  800,   2.575, 588.761, 163.545,   0.444, 238.994,  66.387, 54,0,47,  200
01:53:04:223,380030113700,102.086936,  800,   1.256, 588.883, 163.579,   0.118, 239.005,  66.390, 54,0,47,  200
01:53:04:326,380287028611,102.189940, 2500,   9.365, 589.848, 163.847,   3.180, 239.333,  66.481, 54,0,47,  300
01:53:04:424,380531710486,102.288039, 3000,  13.969, 591.218, 164.227,   6.350, 239.956,  66.654, 57,0,47,  350
01:53:04:523,380778136747,102.386838, 2500,  13.440, 592.546, 164.596,   6.905, 240.638,  66.844, 56,0,47,  300
01:53:04:623,381026205250,102.486295, 2800,  10.589, 593.599, 164.889,   4.363, 241.072,  66.964, 57,0,47,  200
01:53:04:723,381275534528,102.586258, 2500,   8.109, 594.410, 165.114,   3.077, 241.379,  67.050, 56,0,47,  200
01:53:04:825,381531843931,102.689019, 2500,  10.852, 595.525, 165.424,   4.627, 241.855,  67.182, 57,0,47,  200
01:53:04:923,381776434157,102.787082, 2500,  10.657, 596.570, 165.714,   4.609, 242.307,  67.307, 56,0,47,  200
01:53:05:023,382025884774,102.887093, 2700,  11.037, 597.674, 166.020,   4.912, 242.798,  67.444, 56,0,47,  200
01:53:05:123,382273011096,102.986173, 2500,   7.134, 598.380, 166.217,   2.679, 243.063,  67.518, 55,0,47,  200
01:53:05:227,382533223543,103.090499, 2500,   5.262, 598.929, 166.369,   1.643, 243.235,  67.565, 55,0,47,  200
01:53:05:325,382778805613,103.188959,  800,   1.179, 599.045, 166.402,   0.097, 243.244,  67.568, 54,0,47,  200
01:53:05:428,383034035450,103.291287,  800,   2.298, 599.281, 166.467,   0.715, 243.318,  67.588, 53,0,47,  200
01:53:05:523,383271106553,103.386335, 2500,   3.751, 599.637, 166.566,   0.616, 243.376,  67.604, 55,0,47,  200
01:53:05:623,383521006190,103.486526, 2500,   4.335, 600.072, 166.687,   0.593, 243.435,  67.621, 54,0,47,  200
01:53:05:723,383769621313,103.586203, 2500,   3.716, 600.442, 166.789,   0.991, 243.534,  67.648, 54,0,47,  200
01:53:05:826,384026678118,103.689264, 2500,   2.827, 600.733, 166.870,   0.993, 243.637,  67.677, 54,0,47,  200
01:53:05:928,384281077750,103.791259,  800,   1.116, 600.847, 166.902,   0.032, 243.640,  67.678, 54,0,47,  200
01:53:06:024,384520350050,103.887189,  800,   1.531, 600.994, 166.943,   0.293, 243.668,  67.686, 53,0,47,  200
01:53:06:123,384768909747,103.986844, 2500,   6.109, 601.603, 167.112,   1.665, 243.834,  67.732, 54,0,47,  200
01:53:06:223,385018394934,104.086869, 2500,   5.278, 602.131, 167.259,   1.479, 243.982,  67.773, 55,0,47,  200
01:53:06:323,385267761460,104.186846, 2500,   4.841, 602.615, 167.393,   1.123, 244.094,  67.804, 55,0,47,  200
01:53:06:423,385517203991,104.286854, 2500,   3.909, 603.006, 167.502,   0.904, 244.184,  67.829, 53,0,47,  200
01:53:06:528,385777601750,104.391255,  800,   3.710, 603.393, 167.609,   0.924, 244.281,  67.856, 53,0,47,  200
01:53:06:623,386016146101,104.486893, 2500,   3.970, 603.773, 167.715,   1.032, 244.380,  67.883, 54,0,47,  200
01:53:06:723,386265453572,104.586847, 2500,   2.156, 603.988, 167.774,   0.438, 244.423,  67.895, 53,0,47,  200
01:53:06:823,386513215551,104.686182, 3000,   6.568, 604.641, 167.956,   2.306, 244.653,  67.959, 57,0,47,  200
01:53:06:923,386764265217,104.786834, 2500,   6.470, 605.292, 168.137,   2.110, 244.865,  68.018, 56,0,47,  200
01:53:07:023,387012088538,104.886193, 3300,   8.255, 606.112, 168.364,   3.328, 245.196,  68.110, 57,0,47,  200
01:53:07:123,387261558619,104.986212, 2500,  10.941, 607.206, 168.668,   4.393, 245.635,  68.232, 55,0,47,  250
01:53:07:225,387517579909,105.088857, 2500,  10.228, 608.256, 168.960,   3.771, 246.022,  68.339, 57,0,47,  200
01:53:07:324,387762868064,105.187200, 2500,  10.191, 609.258, 169.238,   3.766, 246.392,  68.442, 56,0,47,  200
01:53:07:423,388011424507,105.286853, 2500,   7.331, 609.989, 169.441,   2.416, 246.633,  68.509, 55,0,47,  200
01:53:07:527,388270088913,105.390558,  800,   4.621, 610.468, 169.574,   1.164, 246.754,  68.543, 54,0,47,  200
01:53:07:623,388510271551,105.486854, 2500,   1.774, 610.639, 169.622,   0.211, 246.774,  68.548, 54,0,47,  200
01:53:07:723,388758802923,105.586496, 2500,   5.368, 611.174, 169.771,   1.480, 246.922,  68.589, 54,0,47,  200
01:53:07:828,389020113775,105.691262,  800,   1.579, 611.339, 169.816,   0.268, 246.950,  68.597, 54,0,47,  200
01:53:07:923,389258544951,105.786856, 2500,   3.259, 611.651, 169.903,   0.790, 247.025,  68.618, 54,0,47,  200
01:53:08:024,389508815688,105.887196,  800,   3.552, 612.007, 170.002,   0.751, 247.101,  68.639, 54,0,47,  200
01:53:08:128,389768395288,105.991268,  800,   3.148, 612.335, 170.093,   0.464, 247.149,  68.652, 54,0,47,  200
01:53:08:223,390005379887,106.086282, 2500,   2.941, 612.614, 170.171,   0.818, 247.227,  68.674, 54,0,47,  200
01:53:08:325,390261273463,106.188876, 2500,   5.028, 613.130, 170.314,   1.432, 247.374,  68.715, 54,0,47,  200
01:53:08:423,390504878675,106.286544,  800,   1.705, 613.297, 170.360,   0.247, 247.398,  68.722, 53,0,47,  200
01:53:08:523,390755107207,106.386867, 2500,   4.483, 613.746, 170.485,   1.005, 247.499,  68.750, 54,0,47,  200
01:53:08:628,391015601388,106.491306,  800,   3.319, 614.093, 170.581,   0.745, 247.576,  68.771, 53,0,47,  200
01:53:08:723,391253902829,106.586847, 2500,   4.328, 614.507, 170.696,   1.331, 247.703,  68.807, 54,0,47,  200
01:53:08:823,391503429275,106.686889, 2500,   5.077, 615.014, 170.837,   1.534, 247.857,  68.849, 54,0,47,  200
01:53:08:926,391758893535,106.789311, 2500,   7.674, 615.800, 171.056,   3.338, 248.199,  68.944, 54,0,47,  200
01:53:09:024,392003454363,106.887362, 2500,   1.206, 615.919, 171.088,   0.054, 248.204,  68.946, 54,0,47,  200
01:53:09:125,392256603975,106.988856, 2500,   4.489, 616.374, 171.215,   0.991, 248.305,  68.974, 54,0,47,  200
01:53:09:225,392505491723,107.088642, 2500,   5.523, 616.925, 171.368,   1.914, 248.496,  69.027, 55,0,47,  200
01:53:09:323,392750519180,107.186880, 3300,   8.892, 617.799, 171.611,   4.061, 248.895,  69.137, 57,0,47,  200
01:53:09:427,393009590255,107.290748, 2500,  12.035, 619.049, 171.958,   6.228, 249.542,  69.317, 56,0,47,  200
01:53:09:523,393249337645,107.386869, 3000,   9.282, 619.941, 172.206,   3.595, 249.887,  69.413, 56,0,47,  200
01:53:09:625,393503745083,107.488868, 2500,   8.619, 620.820, 172.450,   3.439, 250.238,  69.511, 55,0,47,  200
01:53:09:723,393748150812,107.586857, 2500,   4.436, 621.255, 172.571,   1.025, 250.338,  69.538, 55,0,47,  200
01:53:09:828,394008569525,107.691265,  800,   3.278, 621.597, 172.666,   0.668, 250.408,  69.558, 54,0,47,  200
01:53:09:923,394247021852,107.786867, 2500,   3.711, 621.952, 172.764,   0.994, 250.503,  69.584, 54,0,47,  200
01:53:10:024,394497255388,107.887192,  800,   2.309, 622.183, 172.829,   0.392, 250.542,  69.595, 54,0,47,  200
01:53:10:125,394750893553,107.988882, 2500,   6.163, 622.810, 173.003,   1.469, 250.692,  69.637, 54,0,47,  250
01:53:10:223,394994324653,108.086480, 3100,   7.616, 623.553, 173.209,   3.366, 251.020,  69.728, 57,0,47,  200
01:53:10:327,395253234200,108.190284,  800,   5.365, 624.110, 173.364,   1.642, 251.191,  69.775, 54,0,47,  200
01:53:10:423,395494071992,108.286842, 2500,   4.100, 624.506, 173.474,   1.128, 251.300,  69.805, 54,0,47,  200
01:53:10:528,395754297613,108.391173,  800,   1.859, 624.700, 173.528,   0.295, 251.331,  69.814, 54,0,47,  200
01:53:10:625,395996193683,108.488156, 2500,   3.762, 625.065, 173.629,   1.246, 251.451,  69.848, 53,0,47,  200
01:53:10:725,396246240150,108.588406,  800,   1.568, 625.222, 173.673,   0.187, 251.470,  69.853, 53,0,47,  200
01:53:10:828,396502795725,108.691266,  800,   1.240, 625.350, 173.708,   0.065, 251.477,  69.855, 54,0,47,  200
01:53:10:923,396741269922,108.786876, 2500,   3.808, 625.714, 173.809,   1.402, 251.611,  69.892, 55,0,47,  200
01:53:11:023,396990336896,108.886734, 2500,   9.419, 626.654, 174.071,   4.227, 252.033,  70.009, 55,0,47,  200
01:53:11:127,397248629763,108.990290, 2800,  10.537, 627.746, 174.374,   3.421, 252.387,  70.108, 55,0,47,  300
01:53:11:226,397495291963,109.089183,  800,   5.163, 628.256, 174.516,   1.386, 252.524,  70.146, 54,0,47,  250
01:53:11:325,397743951150,109.188877,  800,   0.937, 628.350, 174.542,   0.006, 252.525,  70.146, 53,0,47,  250
01:53:11:423,397988306635,109.286846, 2500,   3.600, 628.702, 174.640,   0.860, 252.609,  70.169, 53,0,47,  250
01:53:11:523,398237792535,109.386872, 2500,   7.933, 629.496, 174.860,   2.181, 252.827,  70.230, 54,0,47,  250
01:53:11:626,398493531000,109.489404,  800,   6.814, 630.194, 175.054,   1.849, 253.017,  70.282, 54,0,47,  250
01:53:11:723,398736829068,109.586948, 2500,   5.879, 630.768, 175.213,   1.902, 253.202,  70.334, 56,0,47,  200
01:53:11:823,398986202920,109.686929, 2500,   8.553, 631.623, 175.451,   2.654, 253.468,  70.408, 55,0,47,  200
01:53:11:923,399235461656,109.786863, 2500,   5.015, 632.124, 175.590,   1.244, 253.592,  70.442, 54,0,47,  200
01:53:12:023,399484933735,109.886883, 2500,   4.452, 632.569, 175.714,   1.110, 253.703,  70.473, 54,0,47,  200
01:53:12:123,399734282756,109.986854, 2500,   9.599, 633.529, 175.980,   3.898, 254.093,  70.581, 54,0,47,  250
01:53:12:228,399994690663,110.091258,  800,   4.655, 634.015, 176.115,   1.400, 254.239,  70.622, 55,0,47,  250
01:53:12:323,400233253525,110.186904,  800,  10.863, 635.054, 176.404,   5.579, 254.772,  70.770, 55,0,47,  250
01:53:12:428,400493539413,110.291259,  800,   4.875, 635.563, 176.545,   1.101, 254.887,  70.802, 55,0,47,  300
01:53:12:523,400732053427,110.386886, 2500,   6.879, 636.221, 176.728,   3.331, 255.206,  70.891, 56,0,47,  300
01:53:12:623,400981433023,110.486869, 2900,   5.724, 636.793, 176.887,   2.328, 255.439,  70.955, 55,0,47,  200
01:53:12:728,401241692102,110.591214, 3300,  13.712, 638.224, 177.284,   7.179, 256.188,  71.163, 60,0,47,  200
01:53:12:828,401491260550,110.691272,  800,  15.367, 639.761, 177.711,   9.122, 257.100,  71.417, 56,0,47,  200
01:53:12:925,401734727836,110.788885, 2500,   7.661, 640.509, 177.919,   2.260, 257.321,  71.478, 56,0,47,  250
01:53:13:025,401983030033,110.888435, 3000,   7.940, 641.300, 178.139,   1.982, 257.518,  71.533, 55,0,47,  350
01:53:13:125,402233619969,110.988903, 2500,   7.523, 642.055, 178.349,   1.999, 257.719,  71.589, 54,0,47,  350
01:53:13:225,402482924685,111.088856, 2500,   4.302, 642.485, 178.468,   0.981, 257.817,  71.616, 55,0,47,  350
01:53:13:325,402732361695,111.188862, 2500,   2.532, 642.739, 178.538,   0.483, 257.865,  71.629, 53,0,47,  350
01:53:13:424,402978158369,111.287408, 2500,   3.428, 643.076, 178.632,   1.063, 257.970,  71.658, 54,0,47,  300
01:53:13:523,403224930267,111.386346, 2500,   1.703, 643.245, 178.679,   0.302, 258.000,  71.667, 54,0,47,  300
01:53:13:623,403475620493,111.486854, 2500,   3.565, 643.603, 178.779,   0.910, 258.092,  71.692, 53,0,47,  250
01:53:13:727,403735566200,111.591073,  800,   3.483, 643.966, 178.879,   0.853, 258.181,  71.717, 54,0,47,  200
01:53:13:823,403974553063,111.686889, 2500,   2.785, 644.233, 178.954,   0.777, 258.255,  71.738, 54,0,47,  200
01:53:13:928,404234883438,111.791262,  800,   1.932, 644.435, 179.010,   0.375, 258.294,  71.748, 53,0,47,  200
01:53:14:025,404477420747,111.888502, 2500,   1.194, 644.551, 179.042,   0.082, 258.302,  71.751, 53,0,47,  200
01:53:14:128,404733714863,111.991257,  800,   1.437, 644.698, 179.083,   0.159, 258.318,  71.755, 53,0,47,  200
01:53:14:223,404971246879,112.086490, 2500,   2.824, 644.967, 179.158,   0.704, 258.385,  71.774, 53,0,47,  200
01:53:14:323,405220286699,112.186336, 2500,   3.774, 645.344, 179.262,   0.966, 258.482,  71.801, 54,0,47,  200
01:53:14:343,405269801396,112.206188, 2900,   9.414, 645.531, 179.314,   5.851, 258.598,  71.833, 56,0,47,  200

Total Elapsed Time (sec) = 112.206188
Measured RDTSC Frequency (GHz) = 2.494225

Cumulative Processor Energy_0 (Joules) = 645.531189
Cumulative Processor Energy_0 (mWh) = 179.314219
Average Processor Power_0 (Watt) = 5.753080

Cumulative IA Energy_0 (Joules) = 258.598083
Cumulative IA Energy_0 (mWh) = 71.832801
Average IA Power_0 (Watt) = 2.304669
