System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
01:57:13:227,1001102290104,45.013314, 3000,   8.550, 282.994,  78.609,   4.238, 114.016,  31.671, 56,0,47,  200
01:57:13:323,1001339956827,45.108600, 2500,  12.595, 284.194,  78.943,   5.778, 114.567,  31.824, 57,0,47,  200
01:57:13:423,1001589197255,45.208527, 2500,  16.052, 285.798,  79.388,   8.684, 115.435,  32.065, 58,0,47,  200
01:57:13:523,1001838560377,45.308504, 2500,  15.096, 287.307,  79.808,   7.704, 116.205,  32.279, 58,0,47,  200
01:57:13:623,1002088034457,45.408524, 2500,  12.376, 288.545,  80.151,   5.730, 116.778,  32.438, 58,0,47,  200
01:57:13:723,1002337388316,45.508497, 3000,  14.638, 290.008,  80.558,   7.271, 117.505,  32.640, 58,0,47,  200
01:57:13:824,1002589272975,45.609484, 2500,   5.008, 290.514,  80.698,   1.689, 117.675,  32.688, 55,0,47,  200
01:57:13:925,1002843191557,45.711287, 2500,  13.313, 291.869,  81.075,   6.393, 118.326,  32.868, 56,0,47,  200
01:57:14:023,1003087506257,45.809239, 2900,  11.055, 292.952,  81.376,   5.268, 118.842,  33.012, 57,0,47,  200
01:57:14:127,1003344829343,45.912406, 2500,  12.820, 294.275,  81.743,   6.129, 119.474,  33.187, 57,0,47,  250
01:57:14:226,1003593443047,46.012082, 2500,  13.621, 295.632,  82.120,   6.566, 120.129,  33.369, 58,0,47,  200
01:57:14:326,1003843365179,46.112282, 2500,  11.094, 296.744,  82.429,   5.346, 120.665,  33.518, 55,0,47,  200
01:57:14:425,1004090500609,46.211365, 2500,  12.753, 298.008,  82.780,   6.085, 121.268,  33.685, 57,0,47,  200
01:57:14:525,1004339781721,46.311309, 2500,  13.743, 299.381,  83.161,   6.547, 121.922,  33.867, 57,0,47,  200
01:57:14:625,1004587722415,46.410715, 2500,  13.374, 300.711,  83.531,   6.465, 122.565,  34.046, 58,0,47,  200
01:57:14:725,1004836546739,46.510473, 2500,  13.685, 302.076,  83.910,   6.673, 123.230,  34.231, 57,0,47,  200
01:57:14:824,1005084869623,46.610034, 2500,   5.848, 302.658,  84.072,   2.103, 123.440,  34.289, 56,0,47,  200
01:57:14:925,1005335909924,46.710683, 2500,  10.252, 303.690,  84.358,   4.588, 123.901,  34.417, 55,0,47,  200
01:57:15:024,1005582264741,46.809453, 2500,   3.457, 304.031,  84.453,   0.721, 123.973,  34.437, 55,0,47,  200
01:57:15:124,1005833098069,46.910018, 2500,   4.971, 304.531,  84.592,   1.355, 124.109,  34.475, 55,0,47,  200
01:57:15:226,1006087420643,47.011983, 2500,  10.150, 305.566,  84.880,   4.607, 124.579,  34.605, 56,0,47,  200
01:57:15:323,1006329788483,47.109155, 2500,  11.482, 306.682,  85.189,   5.299, 125.094,  34.748, 56,0,47,  200
01:57:15:423,1006577567735,47.208496, 2500,  13.373, 308.010,  85.558,   6.190, 125.708,  34.919, 56,0,47,  200
01:57:15:523,1006827069406,47.308528, 2500,  13.052, 309.316,  85.921,   6.056, 126.314,  35.087, 57,0,47,  200
01:57:15:625,1007082134900,47.410790, 2500,   7.576, 310.091,  86.136,   2.757, 126.596,  35.166, 55,0,47,  200
01:57:15:723,1007327860187,47.509308, 2500,  10.948, 311.169,  86.436,   4.943, 127.083,  35.301, 55,0,47,  200
01:57:15:823,1007575206933,47.608475, 2500,   6.501, 311.814,  86.615,   2.579, 127.339,  35.372, 55,0,47,  200
01:57:15:923,1007824708773,47.708507, 2500,  11.724, 312.987,  86.941,   5.153, 127.854,  35.515, 57,0,47,  200
01:57:16:023,1008076293695,47.809374, 2500,   9.061, 313.901,  87.195,   3.717, 128.229,  35.619, 56,0,47,  200
01:57:16:125,1008330064791,47.911118, 2500,   4.559, 314.365,  87.324,   1.245, 128.356,  35.654, 55,0,47,  200
01:57:16:223,1008575150115,48.009379, 2500,   8.935, 315.243,  87.567,   2.645, 128.616,  35.727, 55,0,47,  300
01:57:16:323,1008822282507,48.108461, 2500,   7.587, 315.995,  87.776,   1.873, 128.801,  35.778, 56,0,47,  350
01:57:16:423,1009073832895,48.209314, 2500,  10.973, 317.101,  88.084,   4.419, 129.247,  35.902, 57,0,47,  200
01:57:16:527,1009332397550,48.312979,  800,   4.515, 317.569,  88.214,   1.205, 129.372,  35.937, 55,0,47,  200
01:57:16:623,1009572713111,48.409328, 2500,   4.795, 318.031,  88.342,   1.081, 129.476,  35.966, 54,0,47,  200
01:57:16:723,1009822069359,48.509301, 2500,   5.666, 318.598,  88.499,   1.589, 129.635,  36.010, 55,0,47,  200
01:57:16:823,1010069620331,48.608551, 2500,   7.020, 319.294,  88.693,   2.775, 129.910,  36.086, 56,0,47,  200
01:57:16:926,1010327256809,48.711844, 2500,   4.053, 319.713,  88.809,   1.289, 130.044,  36.123, 54,0,47,  200
01:57:17:023,1010568517571,48.808572, 2500,   2.741, 319.978,  88.883,   0.561, 130.098,  36.138, 53,0,47,  200
01:57:17:126,1010825645654,48.911662, 3100,  15.518, 321.578,  89.327,  10.163, 131.146,  36.429, 59,0,47,  200
01:57:17:228,1011079639937,49.013494, 2900,  24.208, 324.043,  90.012,  16.754, 132.852,  36.903, 62,0,47,  200
01:57:17:328,1011328925741,49.113440, 3200,  23.807, 326.422,  90.673,  14.766, 134.327,  37.313, 60,0,47,  300
01:57:17:423,1011566699022,49.208769, 2500,  22.826, 328.598,  91.277,  12.894, 135.557,  37.655, 60,0,47,  450
01:57:17:525,1011820630222,49.310577, 2500,  15.198, 330.146,  91.707,   7.339, 136.304,  37.862, 58,0,47,  450
01:57:17:626,1012072746763,49.411657, 2500,   5.786, 330.730,  91.870,   0.990, 136.404,  37.890, 56,0,47,  400
01:57:17:725,1012320955201,49.511170, 2500,   5.096, 331.237,  92.010,   0.708, 136.474,  37.910, 55,0,47,  350
01:57:17:826,1012572749950,49.612121,  800,   5.472, 331.790,  92.164,   0.801, 136.555,  37.932, 55,0,47,  300
01:57:17:924,1012816773764,49.709957, 2500,   4.831, 332.263,  92.295,   0.522, 136.606,  37.946, 54,0,47,  300
01:57:18:023,1013062584676,49.808509, 2700,   8.801, 333.130,  92.536,   2.962, 136.898,  38.027, 58,0,47,  350
01:57:18:127,1013321991188,49.912512, 3200,  12.747, 334.456,  92.904,   5.859, 137.508,  38.197, 57,0,47,  350
01:57:18:225,1013568548163,50.011363, 3200,  22.035, 336.634,  93.509,  13.991, 138.891,  38.581, 60,0,47,  350
01:57:18:324,1013814998857,50.110172, 3100,  13.778, 337.995,  93.888,   7.321, 139.614,  38.782, 59,0,47,  400
01:57:18:426,1014068253951,50.211708, 2500,   5.858, 338.590,  94.053,   1.236, 139.740,  38.817, 55,0,47,  350
01:57:18:528,1014322260488,50.313546,  800,   2.587, 338.853,  94.126,   0.798, 139.821,  38.839, 55,0,47,  300
01:57:18:625,1014565297331,50.410986, 2500,   2.028, 339.051,  94.181,   0.234, 139.844,  38.845, 54,0,47,  200
01:57:18:725,1014814738275,50.510993,  800,   5.874, 339.638,  94.344,   1.732, 140.017,  38.894, 55,0,47,  200
01:57:18:826,1015066557713,50.611954,  800,   7.666, 340.412,  94.559,   2.188, 140.238,  38.955, 55,0,47,  250
01:57:18:923,1015307523363,50.708563,  800,   9.378, 341.318,  94.811,   3.123, 140.539,  39.039, 55,0,47,  300
01:57:19:023,1015556816861,50.808512, 2500,   5.094, 341.828,  94.952,   1.549, 140.694,  39.082, 55,0,47,  200
01:57:19:127,1015818398015,50.913387, 2500,   6.049, 342.462,  95.128,   1.266, 140.827,  39.119, 54,0,47,  250
01:57:19:224,1016059657400,51.010114,  800,   8.547, 343.289,  95.358,   3.802, 141.195,  39.221, 54,0,47,  300
01:57:19:324,1016308884300,51.110035,  800,   3.113, 343.600,  95.444,   0.925, 141.287,  39.246, 54,0,47,  250
01:57:19:428,1016566914934,51.213487, 2500,   4.402, 344.055,  95.571,   1.504, 141.443,  39.290, 55,0,47,  200
01:57:19:526,1016813523588,51.312358,  800,   3.577, 344.409,  95.669,   0.667, 141.509,  39.308, 54,0,47,  200
01:57:19:628,1017065877863,51.413534,  800,   1.388, 344.549,  95.708,   0.122, 141.521,  39.311, 53,0,47,  200
01:57:19:728,1017315293575,51.513531,  800,   1.305, 344.680,  95.744,   0.140, 141.535,  39.315, 53,0,47,  200
01:57:19:828,1017564705925,51.613527,  800,   0.951, 344.775,  95.771,   0.005, 141.536,  39.315, 53,0,47,  200
01:57:19:928,1017814129413,51.713528,  800,   1.084, 344.883,  95.801,   0.026, 141.538,  39.316, 53,0,47,  200
01:57:20:023,1018052219288,51.808984,  800,   1.699, 345.045,  95.846,   0.162, 141.554,  39.320, 54,0,47,  200
01:57:20:125,1018305687363,51.910606,  800,   5.433, 345.597,  95.999,   0.987, 141.654,  39.348, 54,0,47,  250
01:57:20:223,1018549868713,52.008505,  800,   2.705, 345.862,  96.073,   0.138, 141.667,  39.352, 53,0,47,  300
01:57:20:323,1018799843325,52.108726,  800,   1.065, 345.969,  96.102,   0.009, 141.668,  39.352, 53,0,47,  300
01:57:20:427,1019059502863,52.212830,  800,   3.453, 346.328,  96.202,   1.115, 141.784,  39.385, 54,0,47,  300
01:57:20:525,1019303501116,52.310656, 3300,  15.372, 347.832,  96.620,   8.818, 142.647,  39.624, 59,0,47,  300
01:57:20:627,1019558753725,52.412993,  800,   4.997, 348.344,  96.762,   2.570, 142.910,  39.697, 54,0,47,  200
01:57:20:728,1019809513988,52.513529,  800,   1.365, 348.481,  96.800,   0.110, 142.921,  39.700, 54,0,47,  200
01:57:20:828,1020058947400,52.613534,  800,   1.362, 348.617,  96.838,   0.090, 142.930,  39.703, 53,0,47,  200
01:57:20:923,1020296355315,52.708717, 2500,   1.118, 348.723,  96.868,   0.014, 142.931,  39.703, 53,0,47,  200
01:57:21:023,1020545227143,52.808496, 2500,   2.997, 349.022,  96.951,   0.755, 143.007,  39.724, 53,0,47,  200
01:57:21:124,1020798367550,52.909987,  800,   8.563, 349.892,  97.192,   2.913, 143.302,  39.806, 54,0,47,  250
01:57:21:223,1021044279425,53.008579,  800,   6.210, 350.504,  97.362,   1.774, 143.477,  39.855, 55,0,47,  300
01:57:21:325,1021299833911,53.111038, 2500,   4.451, 350.960,  97.489,   1.418, 143.622,  39.895, 55,0,47,  200
01:57:21:424,1021545397350,53.209491,  800,   3.330, 351.288,  97.580,   0.433, 143.665,  39.907, 54,0,47,  200
01:57:21:523,1021793354625,53.308903,  800,   2.593, 351.545,  97.652,   0.645, 143.729,  39.925, 54,0,47,  200
01:57:21:626,1022049582513,53.411632,  800,   5.212, 352.081,  97.800,   1.764, 143.910,  39.975, 53,0,47,  200
01:57:21:727,1022303196363,53.513312,  800,   3.285, 352.415,  97.893,   0.348, 143.946,  39.985, 54,0,47,  200
01:57:21:823,1022540844565,53.608592, 2500,   9.080, 353.280,  98.133,   3.467, 144.276,  40.077, 55,0,47,  200
01:57:21:923,1022790729063,53.708777,  800,   4.854, 353.766,  98.268,   1.252, 144.402,  40.112, 54,0,47,  300
01:57:22:026,1023048560873,53.812148, 2500,   4.957, 354.279,  98.411,   1.286, 144.535,  40.148, 55,0,47,  200
01:57:22:125,1023295663700,53.911218,  800,   6.269, 354.900,  98.583,   1.604, 144.693,  40.193, 53,0,47,  250
01:57:22:225,1023543498325,54.010581,  800,   5.963, 355.492,  98.748,   1.645, 144.857,  40.238, 54,0,47,  250
01:57:22:328,1023800033188,54.113433,  800,   2.713, 355.771,  98.825,   0.534, 144.912,  40.253, 53,0,47,  200
01:57:22:424,1024041117850,54.210090,  800,   2.151, 355.979,  98.883,   0.118, 144.923,  40.256, 53,0,47,  200
01:57:22:523,1024286782231,54.308584, 2900,   7.900, 356.757,  99.099,   4.776, 145.394,  40.387, 57,0,47,  200
01:57:22:623,1024536055083,54.408524, 2900,  21.019, 358.858,  99.683,  12.184, 146.611,  40.725, 57,0,47,  250
01:57:22:728,1024797998825,54.513544,  800,   3.472, 359.222,  99.784,   0.632, 146.678,  40.744, 55,0,47,  300
01:57:22:828,1025047414838,54.613541,  800,   1.647, 359.387,  99.830,   0.166, 146.694,  40.748, 54,0,47,  300
01:57:22:925,1025289184713,54.710473,  800,   1.265, 359.510,  99.864,   0.047, 146.699,  40.750, 54,0,47,  300
01:57:23:024,1025536177849,54.809499, 2500,   1.791, 359.687,  99.913,   0.256, 146.724,  40.757, 53,0,47,  300
01:57:23:125,1025788546465,54.910680, 2500,   5.906, 360.285, 100.079,   1.238, 146.849,  40.792, 53,0,47,  250
01:57:23:227,1026043854307,55.013040, 2500,   2.755, 360.567, 100.157,   0.580, 146.909,  40.808, 54,0,47,  250
01:57:23:327,1026294074312,55.113360, 3300,   4.592, 361.027, 100.285,   2.183, 147.128,  40.869, 56,0,47,  250
01:57:23:425,1026536828900,55.210686,  800,  16.111, 362.595, 100.721,   9.792, 148.081,  41.134, 56,0,47,  250
01:57:23:527,1026791000567,55.312590, 2500,   2.554, 362.856, 100.793,   0.576, 148.140,  41.150, 54,0,47,  250
01:57:23:624,1027032585588,55.409448,  800,   2.686, 363.116, 100.865,   0.749, 148.212,  41.170, 53,0,47,  200
01:57:23:726,1027287743300,55.511748,  800,   1.237, 363.242, 100.901,   0.100, 148.222,  41.173, 53,0,47,  200
01:57:23:828,1027541520055,55.613493, 2900,  14.283, 364.696, 101.304,   8.041, 149.041,  41.400, 58,0,47,  200
01:57:23:923,1027778686507,55.708578, 2500,  14.070, 366.034, 101.676,   7.343, 149.739,  41.594, 57,0,47,  250
01:57:24:024,1028030574163,55.809568, 3000,  16.818, 367.732, 102.148,   9.418, 150.690,  41.858, 59,0,47,  250
01:57:24:127,1028289296419,55.913297, 3200,  15.689, 369.359, 102.600,   8.950, 151.618,  42.116, 59,0,47,  200
01:57:24:224,1028529338525,56.009536, 3000,  18.911, 371.179, 103.105,  10.927, 152.670,  42.408, 60,0,47,  200
01:57:24:324,1028778568450,56.109458,  800,  10.470, 372.226, 103.396,   4.819, 153.151,  42.542, 56,0,47,  200
01:57:24:424,1029027993315,56.209459, 2500,   4.249, 372.651, 103.514,   1.540, 153.305,  42.585, 54,0,47,  200
01:57:24:523,1029276733001,56.309186, 2500,   3.940, 373.043, 103.623,   1.672, 153.472,  42.631, 55,0,47,  200
01:57:24:624,1029529013138,56.410331,  800,   2.247, 373.271, 103.686,   0.296, 153.502,  42.639, 55,0,47,  200
01:57:24:727,1029784544750,56.512781,  800,   1.467, 373.421, 103.728,   0.126, 153.515,  42.643, 54,0,47,  200
01:57:24:823,1030025164038,56.609251,  800,   1.279, 373.544, 103.762,   0.112, 153.526,  42.646, 53,0,47,  200
01:57:24:928,1030285343888,56.713564,  800,   1.343, 373.685, 103.801,   0.056, 153.532,  42.648, 54,0,47,  200
01:57:25:024,1030525023953,56.809658, 2500,   9.828, 374.629, 104.064,   5.247, 154.036,  42.788, 55,0,47,  200
01:57:25:128,1030784144350,56.913546,  800,   3.576, 375.000, 104.167,   0.833, 154.122,  42.812, 53,0,47,  200
01:57:25:228,1031033545313,57.013537,  800,   1.747, 375.175, 104.215,   0.198, 154.142,  42.817, 54,0,47,  200
01:57:25:323,1031272323325,57.109270,  800,   1.352, 375.305, 104.251,   0.063, 154.148,  42.819, 54,0,47,  200
01:57:25:423,1031521784473,57.209286, 2500,   5.835, 375.888, 104.413,   1.851, 154.333,  42.870, 55,0,47,  200
01:57:25:523,1031771300811,57.309323, 2500,   7.724, 376.661, 104.628,   2.372, 154.571,  42.936, 55,0,47,  200
01:57:25:623,1032020733215,57.409327, 2500,   5.574, 377.218, 104.783,   1.271, 154.698,  42.972, 55,0,47,  200
01:57:25:726,1032275400600,57.511430, 2500,   6.414, 377.873, 104.965,   1.963, 154.898,  43.027, 56,0,47,  200
01:57:25:823,1032518565144,57.608921, 3200,   9.161, 378.766, 105.213,   3.140, 155.204,  43.112, 55,0,47,  200
01:57:25:927,1032777669722,57.712803, 2500,   7.841, 379.581, 105.439,   2.666, 155.481,  43.189, 55,0,47,  200
01:57:26:027,1033026164475,57.812431, 2500,   4.115, 379.991, 105.553,   1.081, 155.589,  43.219, 54,0,47,  200
01:57:26:125,1033272214073,57.911079, 2500,  10.891, 381.065, 105.851,   4.660, 156.049,  43.347, 56,0,47,  200
01:57:26:225,1033521306151,58.010946, 2500,   8.547, 381.919, 106.089,   3.006, 156.349,  43.430, 55,0,47,  200
01:57:26:326,1033771940598,58.111432, 2500,   3.396, 382.260, 106.183,   0.645, 156.414,  43.448, 54,0,47,  200
01:57:26:425,1034020558707,58.211110, 2500,   2.434, 382.503, 106.251,   0.308, 156.444,  43.457, 54,0,47,  200
01:57:26:525,1034269240688,58.310813,  800,   2.267, 382.729, 106.314,   0.247, 156.469,  43.464, 53,0,47,  200
01:57:26:628,1034525574763,58.413584,  800,   1.772, 382.911, 106.364,   0.161, 156.486,  43.468, 53,0,47,  200
01:57:26:725,1034768150200,58.510839,  800,   1.391, 383.046, 106.402,   0.127, 156.498,  43.472, 52,0,47,  200
01:57:26:824,1035016447557,58.610388, 3000,   2.475, 383.292, 106.470,   0.647, 156.562,  43.490, 53,0,47,  200
01:57:26:928,1035273725500,58.713537,  800,   1.715, 383.469, 106.519,   0.327, 156.596,  43.499, 53,0,47,  200
01:57:27:024,1035512987200,58.809463,  800,   1.088, 383.574, 106.548,   0.018, 156.598,  43.499, 53,0,47,  200
01:57:27:128,1035772665138,58.913575,  800,   2.830, 383.868, 106.630,   0.675, 156.668,  43.519, 53,0,47,  200
01:57:27:228,1036021720449,59.013428, 2500,   1.916, 384.060, 106.683,   0.282, 156.696,  43.527, 53,0,47,  200
01:57:27:324,1036261201081,59.109442, 2500,   7.184, 384.749, 106.875,   2.398, 156.927,  43.591, 54,0,47,  200
01:57:27:423,1036510221829,59.209281, 2500,   8.466, 385.595, 107.110,   3.065, 157.233,  43.676, 54,0,47,  200
01:57:27:523,1036759684161,59.309297, 2500,   7.300, 386.325, 107.312,   2.529, 157.485,  43.746, 55,0,47,  200
01:57:27:623,1037007951235,59.408834, 2500,   5.596, 386.882, 107.467,   1.773, 157.662,  43.795, 54,0,47,  200
01:57:27:724,1037259824361,59.509816, 2500,   7.834, 387.673, 107.687,   2.951, 157.960,  43.878, 56,0,47,  200
01:57:27:823,1037507468227,59.609103, 2500,  11.443, 388.809, 108.002,   5.164, 158.473,  44.020, 55,0,47,  200
01:57:27:923,1037757476671,59.709338, 2500,   3.235, 389.133, 108.093,   0.664, 158.539,  44.039, 53,0,47,  200
01:57:28:023,1038006794519,59.809296, 2800,   5.687, 389.702, 108.250,   1.766, 158.716,  44.088, 54,0,47,  200
01:57:28:123,1038256037419,59.909224, 2700,  10.735, 390.774, 108.548,   4.795, 159.195,  44.221, 55,0,47,  200
01:57:28:223,1038504909279,60.009003, 2500,   5.463, 391.319, 108.700,   1.741, 159.369,  44.269, 55,0,47,  200
01:57:28:323,1038755237355,60.109366, 2500,   5.916, 391.913, 108.865,   1.840, 159.553,  44.320, 55,0,47,  200
01:57:28:425,1039009450457,60.211287, 2500,   6.953, 392.622, 109.062,   2.007, 159.758,  44.377, 54,0,47,  200
01:57:28:523,1039251924867,60.308501, 2500,   6.995, 393.302, 109.250,   2.366, 159.988,  44.441, 55,0,47,  200
01:57:28:623,1039503390411,60.409321, 2500,   6.441, 393.951, 109.431,   2.179, 160.207,  44.502, 55,0,47,  200
01:57:28:724,1039754679297,60.510069, 2500,   7.694, 394.726, 109.646,   2.615, 160.471,  44.575, 56,0,47,  200
01:57:28:823,1040000453363,60.608606, 2500,   7.477, 395.463, 109.851,   2.229, 160.691,  44.636, 55,0,47,  200
01:57:28:928,1040261860007,60.713411, 2500,   6.059, 396.098, 110.027,   1.841, 160.884,  44.690, 55,0,47,  200
01:57:29:023,1040501074481,60.809318, 2500,   6.400, 396.712, 110.198,   2.616, 161.134,  44.760, 55,0,47,  200
01:57:29:123,1040748847811,60.908657, 2500,   8.821, 397.588, 110.441,   3.675, 161.500,  44.861, 55,0,47,  200
01:57:29:227,1041008443249,61.012736, 2500,   4.799, 398.088, 110.580,   1.402, 161.645,  44.901, 55,0,47,  200
01:57:29:328,1041259840063,61.113527,  800,   3.309, 398.421, 110.673,   0.736, 161.720,  44.922, 55,0,47,  200
01:57:29:428,1041509348063,61.213561,  800,   1.656, 398.587, 110.719,   0.189, 161.738,  44.927, 53,0,47,  200
01:57:29:528,1041758777538,61.313564,  800,   1.177, 398.704, 110.751,   0.021, 161.741,  44.928, 53,0,47,  200
01:57:29:623,1041996099467,61.408713, 2500,   3.987, 399.084, 110.857,   1.098, 161.845,  44.957, 53,0,47,  200
01:57:29:723,1042245342833,61.508641, 2500,   2.183, 399.302, 110.917,   0.267, 161.872,  44.964, 54,0,47,  200
01:57:29:826,1042503331452,61.612075, 2900,  10.344, 400.372, 111.214,   4.976, 162.386,  45.107, 56,0,47,  200
01:57:29:926,1042752044111,61.711791, 2500,   6.691, 401.039, 111.400,   2.191, 162.605,  45.168, 55,0,47,  200
01:57:30:023,1042995347304,61.809337, 2500,   4.250, 401.454, 111.515,   1.128, 162.715,  45.199, 54,0,47,  200
01:57:30:123,1043244650611,61.909290, 2500,  12.016, 402.655, 111.849,   5.112, 163.226,  45.341, 56,0,47,  200
01:57:30:223,1043494099660,62.009300, 2500,  10.949, 403.750, 112.153,   4.392, 163.665,  45.463, 56,0,47,  200
01:57:30:323,1043743583035,62.109325, 2500,  12.209, 404.971, 112.492,   4.928, 164.158,  45.599, 57,0,47,  200
01:57:30:426,1043998420187,62.211496, 2500,  10.728, 406.067, 112.796,   3.821, 164.548,  45.708, 55,0,47,  200
01:57:30:523,1044242552171,62.309375, 2500,   6.585, 406.711, 112.975,   2.118, 164.756,  45.765, 56,0,47,  200
01:57:30:623,1044491787863,62.409300, 2500,   8.561, 407.567, 113.213,   2.845, 165.040,  45.844, 55,0,47,  200
01:57:30:724,1044742416119,62.509783, 2500,   9.298, 408.501, 113.473,   3.254, 165.367,  45.935, 55,0,47,  200
01:57:30:823,1044988730169,62.608537, 3000,  12.257, 409.712, 113.809,   6.367, 165.996,  46.110, 56,0,47,  200
01:57:30:923,1045239699753,62.709157, 3300,  14.247, 411.145, 114.207,   7.389, 166.739,  46.316, 56,0,47,  200
01:57:31:024,1045489733765,62.809402, 3300,  18.701, 413.020, 114.728,  11.907, 167.933,  46.648, 58,0,47,  200
01:57:31:125,1045743400966,62.911104, 3300,  18.412, 414.892, 115.248,  11.382, 169.090,  46.970, 59,0,47,  200
01:57:31:223,1045986405142,63.008531, 3000,  21.925, 417.029, 115.841,  14.450, 170.498,  47.361, 60,0,47,  200
01:57:31:328,1046248431075,63.113584,  800,  14.340, 418.535, 116.260,   8.035, 171.342,  47.595, 56,0,47,  200
01:57:31:423,1046487091685,63.209269, 2800,  12.517, 419.733, 116.592,   7.087, 172.020,  47.783, 58,0,47,  200
01:57:31:523,1046736710233,63.309348, 3000,  10.445, 420.778, 116.883,   5.180, 172.539,  47.927, 57,0,47,  200
01:57:31:626,1046991314611,63.411425, 2500,   4.931, 421.281, 117.023,   1.332, 172.675,  47.965, 55,0,47,  200
01:57:31:727,1047243813799,63.512659, 2500,   4.428, 421.730, 117.147,   1.483, 172.825,  48.007, 56,0,47,  200
01:57:31:823,1047483916065,63.608922, 2700,   5.459, 422.255, 117.293,   2.225, 173.039,  48.066, 56,0,47,  200
01:57:31:923,1047734496792,63.709387, 2500,   7.098, 422.968, 117.491,   2.645, 173.305,  48.140, 55,0,47,  200
01:57:32:024,1047983988443,63.809414, 2500,   3.840, 423.352, 117.598,   0.934, 173.398,  48.166, 55,0,47,  200
01:57:32:123,1048231162742,63.908513, 3000,   6.782, 424.024, 117.785,   2.821, 173.678,  48.244, 57,0,47,  200
01:57:32:223,1048482640911,64.009337, 2500,   5.325, 424.561, 117.934,   1.761, 173.855,  48.293, 55,0,47,  200
01:57:32:323,1048731226893,64.109002, 2500,   3.000, 424.860, 118.017,   0.838, 173.939,  48.316, 56,0,47,  200
01:57:32:426,1048987549700,64.211768,  800,  13.638, 426.262, 118.406,   8.030, 174.764,  48.546, 56,0,47,  200
01:57:32:528,1049241481925,64.313576,  800,   2.041, 426.469, 118.464,   0.347, 174.799,  48.555, 54,0,47,  200
01:57:32:624,1049481850483,64.409946, 2500,   1.813, 426.644, 118.512,   0.411, 174.839,  48.566, 55,0,47,  200
01:57:32:723,1049728180603,64.508707, 2500,   5.430, 427.180, 118.661,   1.803, 175.017,  48.616, 55,0,47,  200
01:57:32:828,1049989678700,64.613548,  800,   3.031, 427.498, 118.750,   0.771, 175.098,  48.638, 54,0,47,  200
01:57:32:924,1050228839574,64.709434, 2500,   1.718, 427.663, 118.795,   0.206, 175.118,  48.644, 54,0,47,  200
01:57:33:024,1050478149351,64.809389, 2500,   2.297, 427.893, 118.859,   0.322, 175.150,  48.653, 55,0,47,  200
01:57:33:126,1050734787050,64.912281,  800,   7.654, 428.680, 119.078,   3.106, 175.469,  48.742, 55,0,47,  200
01:57:33:226,1050982580825,65.011628,  800,   2.398, 428.918, 119.144,   0.648, 175.534,  48.759, 54,0,47,  200
01:57:33:324,1051228554267,65.110246, 2500,   1.475, 429.064, 119.184,   0.144, 175.548,  48.763, 53,0,47,  200
01:57:33:424,1051475925050,65.209423,  800,   1.939, 429.256, 119.238,   0.256, 175.573,  48.770, 53,0,47,  200
01:57:33:523,1051725226780,65.309375, 2500,   2.846, 429.541, 119.317,   0.435, 175.617,  48.782, 53,0,47,  200
01:57:33:624,1051975138534,65.409571, 2500,   6.750, 430.217, 119.505,   2.019, 175.819,  48.839, 54,0,47,  200
01:57:33:723,1052221797781,65.508463, 2500,  14.108, 431.612, 119.892,   7.545, 176.565,  49.046, 56,0,47,  200
01:57:33:823,1052471413655,65.608541, 2500,  10.303, 432.643, 120.179,   4.512, 177.017,  49.171, 55,0,47,  200
01:57:33:925,1052725576707,65.710441, 2500,   3.948, 433.045, 120.290,   0.676, 177.086,  49.190, 54,0,47,  200
01:57:34:023,1052972284712,65.809353, 2500,   4.330, 433.474, 120.409,   1.185, 177.203,  49.223, 54,0,47,  200
01:57:34:126,1053229024111,65.912287, 2500,  10.510, 434.556, 120.710,   4.502, 177.666,  49.352, 55,0,47,  200
01:57:34:226,1053478615450,66.012354,  800,   7.888, 435.345, 120.929,   2.957, 177.962,  49.434, 55,0,47,  200
01:57:34:323,1053720473524,66.109321, 2500,   5.352, 435.864, 121.073,   1.501, 178.108,  49.474, 54,0,47,  200
01:57:34:423,1053969811951,66.209288, 2500,   7.186, 436.582, 121.273,   2.316, 178.339,  49.539, 55,0,47,  200
01:57:34:525,1054224267828,66.311306, 2500,   2.903, 436.878, 121.355,   0.524, 178.393,  49.554, 54,0,47,  200
01:57:34:626,1054475968967,66.412219, 2500,   7.710, 437.656, 121.571,   2.838, 178.679,  49.633, 55,0,47,  200
01:57:34:724,1054719645188,66.509915,  800,   4.529, 438.099, 121.694,   1.324, 178.808,  49.669, 54,0,47,  200
01:57:34:824,1054968509381,66.609692, 2500,   2.717, 438.370, 121.769,   0.432, 178.852,  49.681, 53,0,47,  200
01:57:34:925,1055221082745,66.710955, 3000,  22.491, 440.648, 122.402,  16.638, 180.536,  50.149, 61,0,47,  200
01:57:35:023,1055464784338,66.808661, 3000,  29.170, 443.498, 123.194,  21.213, 182.609,  50.725, 62,0,47,  250
01:57:35:124,1055717285641,66.909895, 3200,  14.926, 445.009, 123.614,   7.492, 183.367,  50.935, 59,0,47,  350
